part,op_index,op_name,gt_dia,kind,open_sides,fillet_radius,depth,area,w,l,det_idx,matched_by,max_inscribed,hull_ratio
featured_part_04043,12,MILL_RECTANGULAR_POCKET,18.0,center,0,9.2,37.9,1620.94,36.5,46.4,1,near,36.5,1.0001
featured_part_04043,13,MILL_SLOT,18.0,edge,1,9.3,18.6,6369.53,85.4,94.0,0,poly,85.4,0.7971
featured_part_04044,6,MILL_CORNER_NOTCH_RECTANGULAR,16.0,edge,1,9.3,9.5,3545.34,45.4,78.5,1,poly,45.4,1.0
featured_part_04044,7,MILL_CORNER_NOTCH_RECTANGULAR,8.0,center,0,5.8,29.9,972.39,22.3,44.9,4,near,22.3,1.0
featured_part_04044,8,MILL_RECTANGULAR_POCKET,16.0,center,0,10.8,37.9,8236.33,68.5,121.7,2,poly,68.5,1.0
featured_part_04044,9,MILL_RECTANGULAR_POCKET,8.0,center,0,5.8,29.9,972.39,22.3,44.9,4,near,22.3,1.0
featured_part_04044,10,MILL_SLOT,16.0,edge,1,14.4,37.9,6580.78,44.2,150.9,0,poly,44.2,1.0
featured_part_04045,9,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,12.2,37.9,6099.31,62.5,98.1,2,poly,62.5,1.0
featured_part_04045,10,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,13.0,28.8,3856.94,65.9,71.9,3,poly,65.9,0.8203
featured_part_04045,11,MILL_RECTANGULAR_POCKET,20.0,center,0,13.1,37.9,845.0,29.1,34.1,4,near,29.1,1.0003
featured_part_04045,12,MILL_SLOT,20.0,edge,1,13.9,37.9,7060.7,78.7,92.0,1,poly,78.7,0.9865
featured_part_04045,13,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,8399.36,25.6,328.1,0,poly,25.599,1.0
featured_part_04046,4,MILL_CORNER_NOTCH_RECTANGULAR,10.0,center,0,13.1,37.9,2188.95,39.8,58.7,2,near,39.8,1.0001
featured_part_04046,5,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,8.6,37.9,14120.58,109.5,129.1,1,poly,109.5,1.0
featured_part_04046,6,MILL_RECTANGULAR_POCKET,25.4,center,0,13.1,37.9,2188.95,39.8,58.7,2,near,39.8,1.0001
featured_part_04048,4,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.1,14.1,2497.13,40.8,61.4,0,poly,40.8,1.0
featured_part_04048,5,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.3,21.8,5802.77,70.1,82.9,2,poly,70.1,1.0
featured_part_04048,6,MILL_RECTANGULAR_POCKET,25.0,center,0,13.8,37.9,7385.05,57.8,135.4,1,poly,57.8,0.9638
featured_part_04050,6,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.7,11.7,8866.98,72.6,122.2,0,poly,72.6,1.0
featured_part_04051,2,MILL_RECTANGULAR_POCKET,20.0,center,0,12.8,37.9,2022.51,28.5,75.9,1,near,28.5,1.0001
featured_part_04051,3,MILL_RECTANGULAR_POCKET,20.0,center,0,12.8,37.9,2022.51,28.5,75.9,1,near,28.5,1.0001
featured_part_04051,4,MILL_SLOT,6.0,edge,1,3.4,9.8,7677.39,68.9,111.5,3,poly,68.9,1.0
featured_part_04051,5,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,10.6,13295.38,32.2,412.9,2,poly,32.198,1.0
featured_part_04143,5,MILL_RECTANGULAR_POCKET,25.0,center,0,13.2,37.9,6240.29,66.7,95.8,0,poly,66.7,1.0
featured_part_04144,3,MILL_RECTANGULAR_POCKET,16.0,center,0,8.6,37.9,1326.55,27.3,56.8,1,near,27.3,0.8921
featured_part_04144,4,MILL_SLOT,16.0,center,0,8.6,37.9,1326.55,27.3,56.8,1,near,27.3,0.8921
featured_part_04145,10,MILL_RECTANGULAR_POCKET,6.0,center,0,3.7,25.9,7611.97,70.2,108.6,0,poly,70.2,1.0
featured_part_04146,3,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,14.0,22.2,8982.4,69.1,130.6,2,poly,69.1,1.0
featured_part_04146,4,MILL_RECTANGULAR_POCKET,16.0,center,0,9.7,37.9,938.11,25.6,39.8,4,near,25.6,1.0001
featured_part_04146,5,MILL_RECTANGULAR_POCKET,10.0,center,0,12.2,37.9,3775.02,50.1,77.9,3,near,50.1,1.0
featured_part_04146,6,MILL_RECTANGULAR_POCKET,20.0,center,0,12.2,37.9,3775.02,50.1,77.9,3,near,50.1,1.0
featured_part_04146,7,MILL_SLOT,16.0,edge,1,12.4,34.1,8382.65,71.6,131.1,0,poly,71.6,0.8994
featured_part_04147,5,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,12.6,37.9,9333.61,95.2,98.4,0,poly,95.2,1.0
featured_part_04149,5,MILL_RECTANGULAR_POCKET,6.0,center,0,7.9,37.9,3096.97,41.4,76.1,1,near,41.4,1.0
featured_part_04149,6,MILL_RECTANGULAR_POCKET,12.0,center,0,7.9,37.9,3096.97,41.4,76.1,1,near,41.4,1.0
featured_part_04149,7,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,8682.0,30.0,289.4,2,poly,29.998,1.0
featured_part_04150,2,MILL_SLOT,18.0,edge,1,9.8,13.4,14233.38,111.0,128.6,0,poly,111.0,1.0
featured_part_04151,2,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.8,25.9,5346.88,46.5,115.2,1,poly,46.5,1.0
featured_part_04151,3,MILL_SLOT,16.0,edge,1,9.4,34.8,9604.26,54.2,177.9,0,poly,54.2,1.0
featured_part_04082,7,MILL_RECTANGULAR_SLOT,16.0,center,0,0.0,26.401,5101.68,17.4,293.2,0,poly,17.399,1.0
featured_part_04083,4,MILL_RECTANGULAR_POCKET,8.0,center,0,4.7,25.9,17638.36,123.0,150.3,0,poly,123.0,0.9551
featured_part_04084,4,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.0,26.5,4224.27,50.8,91.9,2,poly,50.8,0.9069
featured_part_04084,5,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.7,25.9,4577.01,61.5,74.5,3,poly,61.5,1.0
featured_part_04084,6,MILL_SLOT,12.0,edge,1,6.6,37.9,13257.5,101.5,130.8,0,poly,101.5,1.0
featured_part_04084,7,MILL_SLOT,20.0,edge,1,10.6,37.7,4440.74,61.7,86.2,1,poly,61.7,0.8426
featured_part_04085,6,MILL_RECTANGULAR_POCKET,20.0,center,0,12.2,33.2,1128.47,32.8,38.3,2,near,32.8,1.0002
featured_part_04085,7,MILL_SLOT,20.0,center,0,12.2,33.2,1128.47,32.8,38.3,2,near,32.8,1.0002
featured_part_04085,8,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,10259.66,26.9,381.4,0,poly,26.899,1.0
featured_part_04086,11,MILL_RECTANGULAR_POCKET,20.0,center,0,11.8,37.9,2783.08,46.0,63.1,2,near,46.0,1.0001
featured_part_04086,12,MILL_RECTANGULAR_POCKET,10.0,center,0,11.8,37.9,2783.08,46.0,63.1,2,near,46.0,1.0001
featured_part_04086,13,MILL_SLOT,20.0,edge,1,13.7,37.9,7443.44,83.6,90.0,0,poly,83.6,1.0
featured_part_04087,2,MILL_RECTANGULAR_POCKET,25.0,center,0,12.7,37.9,6050.25,62.7,107.5,1,poly,62.7,0.9165
featured_part_04087,3,MILL_SLOT,8.0,edge,1,4.7,25.9,5885.64,72.6,81.2,0,poly,72.6,1.0
featured_part_04087,4,MILL_SLOT,12.0,edge,1,6.1,37.9,4028.51,35.2,114.9,2,poly,35.2,1.0
featured_part_04088,2,MILL_RECTANGULAR_POCKET,16.0,center,0,9.0,37.9,23952.23,153.2,156.8,0,poly,153.2,1.0
featured_part_04088,3,MILL_RECTANGULAR_POCKET,22.0,center,0,14.0,37.9,2946.19,45.4,68.6,2,near,45.4,1.0001
featured_part_04088,4,MILL_SLOT,22.0,center,0,14.0,37.9,2946.19,45.4,68.6,2,near,45.4,1.0001
featured_part_04090,4,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,10.0,37.9,7159.34,48.0,149.6,0,poly,48.0,1.0
featured_part_04090,5,MILL_RECTANGULAR_POCKET,20.0,center,0,13.2,37.9,11108.98,59.1,190.5,2,poly,59.1,1.0
featured_part_04090,6,MILL_RECTANGULAR_POCKET,12.0,center,0,8.5,37.9,797.93,18.9,45.5,3,near,18.9,1.0001
featured_part_04090,7,MILL_SLOT,16.0,center,0,8.5,37.9,797.93,18.9,45.5,3,near,18.9,1.0001
featured_part_04171,2,MILL_RECTANGULAR_POCKET,20.0,center,0,10.1,37.9,11511.23,54.2,214.0,0,poly,54.2,1.0
featured_part_04171,3,MILL_SLOT,6.0,edge,1,3.3,25.9,5754.31,46.0,128.4,1,poly,46.0,0.975
featured_part_04172,5,MILL_RECTANGULAR_POCKET,10.0,center,0,5.3,18.2,13427.83,85.9,156.6,0,poly,85.9,1.0
featured_part_04173,2,MILL_SLOT,24.0,edge,1,12.3,24.7,8104.07,70.0,116.7,0,poly,70.0,1.0
featured_part_04174,16,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,25.9,10949.7,33.9,323.0,0,poly,33.898,1.0
featured_part_04174,17,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,30.4,10626.7,32.9,323.0,1,poly,32.898,1.0
featured_part_04175,2,MILL_RECTANGULAR_POCKET,16.0,center,0,8.6,29.3,7611.79,66.0,126.3,0,poly,66.0,0.9202
featured_part_04176,7,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.8,25.9,3770.54,49.2,76.7,1,poly,49.2,1.0
featured_part_04176,8,MILL_SLOT,20.0,edge,1,13.1,37.9,5890.64,47.0,126.9,0,poly,47.0,1.0
featured_part_04177,2,MILL_SLOT,12.0,edge,1,7.7,37.9,7991.4,71.9,111.5,0,poly,71.9,1.0
featured_part_04178,2,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.8,35.9,12236.13,95.3,128.5,2,poly,95.3,1.0
featured_part_04178,3,MILL_RECTANGULAR_POCKET,20.0,center,0,12.6,37.9,1672.36,28.8,62.8,1,near,28.8,1.0001
featured_part_04178,4,MILL_SLOT,10.0,center,0,12.6,37.9,1672.36,28.8,62.8,1,near,28.8,1.0001
featured_part_04162,14,MILL_RECTANGULAR_POCKET,6.0,center,0,3.7,20.2,21609.52,110.2,205.8,0,poly,110.2,0.9533
featured_part_04163,5,MILL_RECTANGULAR_POCKET,10.0,center,0,5.2,29.9,9225.89,73.0,126.7,1,poly,73.0,1.0
featured_part_04163,6,MILL_SLOT,10.0,edge,1,5.7,29.9,8038.0,40.3,199.8,0,poly,40.3,1.0
featured_part_04164,6,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.7,25.9,8226.04,66.7,123.4,0,poly,66.7,1.0
featured_part_04164,7,MILL_SLOT,20.0,edge,1,10.8,37.9,3957.86,47.6,84.2,1,poly,47.6,1.0
featured_part_04164,8,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,10386.74,29.3,366.0,2,poly,29.3,0.9686
featured_part_04166,11,MILL_SLOT,10.0,edge,1,5.6,29.9,10455.0,51.0,205.8,0,poly,51.0,0.9974
featured_part_04167,2,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.1,34.8,3386.06,36.3,93.5,1,poly,36.3,1.0
featured_part_04167,3,MILL_RECTANGULAR_POCKET,20.0,center,0,11.1,30.5,12880.69,74.2,176.7,0,poly,74.2,0.9904
featured_part_04168,10,MILL_CORNER_NOTCH_RECTANGULAR,6.0,center,0,9.0,37.9,933.43,19.9,50.4,1,near,19.9,1.0001
featured_part_04168,11,MILL_RECTANGULAR_POCKET,12.0,center,0,9.0,37.9,933.43,19.9,50.4,1,near,19.9,1.0001
featured_part_04168,12,MILL_RECTANGULAR_POCKET,16.0,center,0,9.2,37.9,2139.84,29.5,75.0,3,near,29.5,1.0
featured_part_04168,13,MILL_RECTANGULAR_POCKET,16.0,center,0,9.2,37.9,2139.84,29.5,75.0,3,near,29.5,1.0
featured_part_04168,14,MILL_SLOT,16.0,edge,1,8.8,16.6,6882.63,77.1,89.7,4,poly,77.1,1.0
featured_part_04169,9,MILL_CORNER_NOTCH_RECTANGULAR,28.0,corner,2,14.2,11.5,9676.51,81.1,121.0,0,poly,81.1,0.9905
featured_part_04170,9,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.4,18.7,5554.12,73.5,75.6,2,poly,73.5,1.0
featured_part_04170,10,MILL_RECTANGULAR_POCKET,24.0,center,0,14.0,35.0,1543.91,32.8,52.2,1,near,32.8,1.0002
featured_part_04170,11,MILL_SLOT,14.0,center,0,14.0,35.0,1543.91,32.8,52.2,1,near,32.8,1.0002
featured_part_04179,4,MILL_CORNER_NOTCH_RECTANGULAR,15.0,corner,2,8.0,18.3,4977.01,66.9,74.6,4,poly,66.9,1.0
featured_part_04179,5,MILL_RECTANGULAR_POCKET,12.0,center,0,6.8,30.3,6442.55,75.2,86.2,2,near,75.2,1.0
featured_part_04179,6,MILL_RECTANGULAR_POCKET,12.0,center,0,6.8,30.3,6442.55,75.2,86.2,2,near,75.2,1.0
featured_part_04179,7,MILL_SLOT,20.0,edge,1,10.3,16.4,22363.48,96.3,232.7,3,poly,96.3,1.0
featured_part_04179,8,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,32.1,17623.68,41.1,428.8,0,poly,41.098,1.0
featured_part_04180,8,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,12.0,37.1,8871.36,72.2,123.3,1,poly,72.2,1.0
featured_part_04180,9,MILL_RECTANGULAR_POCKET,6.0,center,0,3.9,25.9,9369.66,65.6,143.6,2,poly,65.6,0.996
featured_part_04180,10,MILL_SLOT,20.0,edge,1,11.4,37.9,6617.15,80.3,83.1,0,poly,80.3,1.0
featured_part_04181,11,MILL_SLOT,16.0,edge,1,8.5,37.9,5635.17,58.9,96.2,1,poly,58.9,1.0
featured_part_04181,12,MILL_RECTANGULAR_SLOT,25.4,slot,2,0.0,16.6,12989.03,27.1,479.3,0,poly,27.099,1.0
featured_part_04182,7,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,25.7,12404.0,28.7,441.0,0,poly,28.7,0.98
featured_part_04184,8,MILL_OPEN_POCKET,25.4,center,0,13.2,9.5,5317.36,69.0,84.3,1,poly,63.692,0.9368
featured_part_04184,9,MILL_RECTANGULAR_POCKET,10.0,center,0,5.3,20.5,7625.18,89.1,101.4,0,poly,89.1,0.8462
featured_part_04185,7,MILL_SLOT,20.0,edge,1,10.8,37.9,18809.32,120.2,156.9,1,poly,120.2,1.0
featured_part_04185,8,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,32.4,19426.11,40.7,477.3,0,poly,40.698,1.0
featured_part_04186,7,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,14.1,34.0,5046.06,54.6,93.2,0,poly,54.6,1.0
featured_part_04187,6,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.4,29.4,5468.09,61.4,89.2,0,poly,61.4,1.0
featured_part_04221,1,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,13.4,37.9,9976.19,76.8,130.4,1,poly,76.8,1.0
featured_part_04221,2,MILL_SLOT,10.0,edge,1,5.7,29.9,18774.06,97.6,192.5,0,poly,97.6,1.0
featured_part_04221,3,MILL_RECTANGULAR_SLOT,50.0,edge,1,5.7,29.9,18774.06,97.6,192.5,0,poly,97.6,1.0
featured_part_04222,3,MILL_SLOT,10.0,edge,1,5.7,29.9,5627.03,69.7,85.0,1,poly,69.7,0.952
featured_part_04222,4,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,5583.76,21.3,266.6,0,poly,21.3,0.9833
featured_part_04224,6,MILL_RECTANGULAR_POCKET,20.0,center,0,11.3,37.9,9890.3,99.7,100.3,0,poly,99.7,1.0
featured_part_04225,4,MILL_RECTANGULAR_POCKET,6.0,center,0,3.2,25.9,11484.27,114.4,130.2,0,poly,114.4,0.7715
featured_part_04225,5,MILL_RECTANGULAR_POCKET,22.0,center,0,11.5,37.9,3256.56,47.2,71.4,1,near,47.2,1.0001
featured_part_04228,7,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,13.6,34.8,17180.31,114.8,150.0,0,poly,114.8,1.0
featured_part_04229,4,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.8,33.1,9209.34,79.5,116.1,0,poly,79.5,1.0
featured_part_04229,5,MILL_RECTANGULAR_POCKET,12.0,center,0,6.6,37.1,2553.07,40.1,64.6,2,near,40.1,1.0
featured_part_04229,6,MILL_SLOT,16.0,center,0,6.6,37.1,2553.07,40.1,64.6,2,near,40.1,1.0
featured_part_04230,2,MILL_RECTANGULAR_POCKET,25.4,center,0,9.1,26.4,1593.4,20.2,82.4,1,near,20.2,1.0001
featured_part_04230,3,MILL_RECTANGULAR_POCKET,14.0,center,0,9.1,26.4,1593.4,20.2,82.4,1,near,20.2,1.0001
featured_part_04231,2,MILL_RECTANGULAR_POCKET,12.7,center,0,6.8,11.0,4348.01,49.3,89.0,0,poly,49.3,1.0
featured_part_04196,3,MILL_RECTANGULAR_POCKET,10.0,center,0,5.6,29.9,12101.56,95.2,127.4,0,poly,95.2,1.0
featured_part_04197,5,MILL_SLOT,22.0,edge,1,11.6,8.5,3459.68,46.1,76.3,0,poly,46.1,1.0
featured_part_04199,2,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.1,37.9,7731.07,48.4,160.1,0,poly,48.4,1.0
featured_part_04199,3,MILL_RECTANGULAR_POCKET,10.0,center,0,5.2,15.0,13576.49,107.0,127.1,1,poly,107.0,1.0
featured_part_04199,4,MILL_RECTANGULAR_POCKET,16.0,center,0,11.8,37.9,7072.56,50.4,142.7,2,poly,50.4,1.0
featured_part_04200,8,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.7,29.9,2596.27,30.2,86.2,2,poly,30.2,1.0
featured_part_04200,9,MILL_SLOT,12.0,edge,1,8.0,35.6,3121.33,48.0,65.6,1,poly,48.0,1.0
featured_part_04200,10,MILL_SLOT,12.0,edge,1,6.6,37.9,3071.86,43.9,70.4,3,poly,43.9,1.0
featured_part_04200,11,MILL_SLOT,20.0,edge,1,14.4,37.9,7019.96,56.6,125.6,0,poly,56.6,1.0
featured_part_04201,4,MILL_RECTANGULAR_POCKET,20.0,center,0,10.2,31.6,14307.57,89.2,161.4,0,poly,89.2,1.0
featured_part_04203,3,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,8.4,37.9,8857.68,68.2,130.1,0,poly,68.2,1.0
featured_part_04205,6,MILL_RECTANGULAR_POCKET,28.0,center,0,14.9,37.9,3068.3,53.6,60.8,1,near,53.6,1.0001
featured_part_04205,7,MILL_SLOT,16.0,center,0,14.9,37.9,3068.3,53.6,60.8,1,near,53.6,1.0001
featured_part_04206,13,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.9,37.9,4843.17,60.5,80.4,3,poly,60.5,1.0
featured_part_04206,14,MILL_SLOT,16.0,edge,1,12.4,37.9,7851.01,80.1,99.8,1,poly,80.1,0.9903
featured_part_04206,15,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,49.7,12972.33,41.3,314.1,0,poly,41.298,1.0
featured_part_04206,16,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,7758.27,24.7,314.1,2,poly,24.699,1.0
featured_part_04232,1,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.2,25.9,4819.4,49.2,98.0,0,poly,49.2,1.0
featured_part_04232,2,MILL_SLOT,10.0,edge,1,6.4,19.0,5981.12,44.6,134.5,1,poly,44.6,1.0
featured_part_04233,5,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.4,25.9,10306.22,76.5,141.4,0,poly,76.5,0.953
featured_part_04234,2,MILL_RECTANGULAR_POCKET,16.0,center,0,8.1,37.9,5206.68,55.4,95.0,1,near,55.4,1.0
featured_part_04234,3,MILL_RECTANGULAR_POCKET,16.0,center,0,8.1,37.9,5206.68,55.4,95.0,1,near,55.4,1.0
featured_part_04235,1,MILL_SLOT,18.0,edge,1,9.3,16.9,6728.0,69.6,97.2,0,poly,69.6,1.0
featured_part_04238,6,MILL_RECTANGULAR_POCKET,10.0,center,0,7.7,37.9,2231.99,46.4,49.2,3,near,46.4,1.0
featured_part_04238,7,MILL_RECTANGULAR_POCKET,15.0,center,0,7.7,37.9,2231.99,46.4,49.2,3,near,46.4,1.0
featured_part_04238,8,MILL_SLOT,15.0,edge,1,9.5,25.0,9442.51,92.5,102.5,1,poly,92.5,1.0
featured_part_04238,9,MILL_RECTANGULAR_SLOT,50.0,slot,2,0.0,50.5,23106.78,55.8,414.1,0,poly,55.797,1.0
featured_part_04239,1,MILL_CORNER_NOTCH_RECTANGULAR,16.0,center,0,9.5,23.1,918.98,21.9,45.5,2,near,21.9,1.0001
featured_part_04239,2,MILL_RECTANGULAR_POCKET,14.0,center,0,7.1,17.1,5842.91,61.7,95.4,1,poly,61.7,1.0
featured_part_04239,3,MILL_RECTANGULAR_POCKET,14.0,center,0,9.5,23.1,918.98,21.9,45.5,2,near,21.9,1.0001
featured_part_04240,5,MILL_RECTANGULAR_SLOT,50.0,slot,2,0.0,39.3,9976.71,53.2,204.1,0,poly,53.197,0.9188
featured_part_04241,16,MILL_RECTANGULAR_POCKET,8.0,center,0,13.9,37.901,2509.09,32.9,88.7,2,near,32.9,0.9117
featured_part_04241,17,MILL_RECTANGULAR_POCKET,20.0,center,0,13.9,37.901,2509.09,32.9,88.7,2,near,32.9,0.9117
featured_part_04241,18,MILL_RECTANGULAR_SLOT,40.0,center,0,0.0,27.001,10292.94,44.1,233.4,0,poly,44.098,1.0
featured_part_04241,19,MILL_RECTANGULAR_SLOT,16.0,center,0,0.0,37.901,5905.02,25.3,233.4,3,poly,25.299,1.0
featured_part_04207,4,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,10.4,20.4,9078.12,68.7,167.8,1,poly,68.7,0.7891
featured_part_04207,5,MILL_CORNER_NOTCH_RECTANGULAR,20.0,edge,1,13.5,11.5,13198.72,83.1,159.3,2,poly,83.1,1.0
featured_part_04207,6,MILL_RECTANGULAR_POCKET,20.0,center,0,13.3,12.6,16556.12,126.4,133.6,0,poly,126.4,0.9893
featured_part_04207,7,MILL_RECTANGULAR_POCKET,16.0,center,0,8.4,37.9,2426.53,38.5,64.6,3,near,38.5,1.0
featured_part_04208,6,MILL_SLOT,12.0,edge,1,6.4,17.7,12839.54,85.6,150.2,0,poly,85.6,1.0
featured_part_04208,7,MILL_SLOT,12.0,edge,1,7.6,37.9,16289.39,80.4,212.0,1,poly,80.4,0.9571
featured_part_04209,5,MILL_OPEN_POCKET,6.0,center,0,10.2,37.9,6096.84,72.4,98.4,0,near,71.197,0.8684
featured_part_04209,6,MILL_RECTANGULAR_POCKET,50.0,center,0,10.2,37.9,6096.84,72.4,98.4,0,near,71.197,0.8684
featured_part_04209,7,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,5703.72,17.4,327.8,1,poly,17.399,1.0
featured_part_04210,10,MILL_RECTANGULAR_POCKET,20.0,center,0,12.4,37.9,2135.47,44.2,51.3,1,near,44.2,1.0001
featured_part_04210,11,MILL_RECTANGULAR_POCKET,20.0,center,0,12.4,37.9,2135.47,44.2,51.3,1,near,44.2,1.0001
featured_part_04210,12,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,26.4,21098.46,43.8,481.7,2,poly,43.798,1.0
featured_part_04213,6,MILL_RECTANGULAR_POCKET,16.0,center,0,8.4,37.9,1846.56,42.1,45.3,1,near,42.1,1.0
featured_part_04213,7,MILL_SLOT,6.0,center,0,8.4,37.9,1846.56,42.1,45.3,1,near,42.1,1.0
featured_part_04215,2,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,12.8,37.9,16930.02,105.9,160.2,0,poly,105.9,1.0
featured_part_04217,7,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,13.4,37.9,4721.47,47.6,100.0,0,poly,47.6,1.0
featured_part_04219,6,MILL_OPEN_POCKET,6.0,slot,2,0.0,36.7,5223.28,21.8,239.6,0,poly,21.799,1.0
featured_part_04219,7,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,36.7,5223.28,21.8,239.6,0,poly,21.799,1.0
featured_part_04265,7,MILL_RECTANGULAR_POCKET,25.0,center,0,14.6,37.9,17909.78,83.3,217.2,0,poly,83.3,1.0
featured_part_04266,5,MILL_SLOT,25.4,edge,1,13.0,23.5,8927.14,63.2,142.4,0,poly,63.2,1.0
featured_part_04267,2,MILL_RECTANGULAR_POCKET,12.0,center,0,7.4,30.3,11165.55,69.6,161.1,0,poly,69.6,1.0
featured_part_04267,3,MILL_RECTANGULAR_POCKET,20.0,center,0,12.3,32.1,10570.17,74.1,144.4,1,poly,74.1,1.0
featured_part_04267,4,MILL_SLOT,20.0,edge,1,12.4,31.5,4940.74,47.1,106.3,2,poly,47.1,1.0
featured_part_04268,6,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.1,14.0,7925.87,66.3,119.6,2,poly,66.3,1.0
featured_part_04268,7,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,8.7,37.9,4513.48,40.3,112.4,3,poly,40.3,1.0
featured_part_04268,8,MILL_RECTANGULAR_POCKET,20.0,center,0,10.2,37.9,2146.71,40.7,75.9,1,near,40.7,0.7156
featured_part_04268,9,MILL_RECTANGULAR_POCKET,16.0,center,0,10.2,37.9,2146.71,40.7,75.9,1,near,40.7,0.7156
featured_part_04270,3,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.7,29.9,6002.83,75.5,79.6,0,poly,75.5,1.0
featured_part_04272,2,MILL_RECTANGULAR_POCKET,12.0,center,0,4.0,25.9,1352.42,30.7,44.5,1,near,30.7,1.0
featured_part_04272,3,MILL_RECTANGULAR_POCKET,7.9,center,0,4.0,25.9,1352.42,30.7,44.5,1,near,30.7,1.0
featured_part_04273,8,MILL_SLOT,16.0,edge,1,9.5,37.9,2982.57,43.1,70.1,0,poly,43.1,1.0
featured_part_04274,6,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,28.5,11181.96,35.6,314.1,0,poly,35.598,1.0
featured_part_04188,2,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.8,23.4,3693.43,34.7,107.3,1,near,34.7,1.0
featured_part_04188,3,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,14.0,37.9,1894.2,34.7,55.8,3,poly,34.7,1.0
featured_part_04188,4,MILL_RECTANGULAR_POCKET,16.0,center,0,12.2,29.7,3748.75,48.7,79.6,0,poly,48.7,1.0001
featured_part_04188,5,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,29.8,3455.76,16.8,205.7,2,poly,16.799,1.0
featured_part_04188,6,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,5557.74,29.7,205.7,4,poly,29.699,0.9097
featured_part_04189,7,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.9,29.9,7954.93,53.8,148.0,0,poly,53.8,1.0
featured_part_04189,8,MILL_RECTANGULAR_POCKET,20.0,center,0,11.6,37.9,6261.25,44.4,163.0,2,poly,44.4,0.8792
featured_part_04189,9,MILL_SLOT,12.0,edge,1,7.1,37.9,5561.07,46.1,121.1,1,poly,46.1,1.0
featured_part_04190,7,MILL_OPEN_POCKET,10.0,edge,1,5.6,11.5,6046.46,48.4,131.2,0,near,48.4,0.9542
