part_id,num_operations,tool_changes,total_toolpath_time_min,total_cutting_time_min
featured_part_07404,11,4,50.464,50.4031
featured_part_07405,14,10,178.9456,171.9523
featured_part_07406,21,8,77.4758,76.892
featured_part_07407,6,4,36.5169,35.6362
featured_part_07408,10,6,62.9585,62.887
featured_part_07409,7,5,255.5085,252.3914
featured_part_07410,3,1,33.948,33.934
featured_part_07411,14,7,46.782,46.2849
featured_part_07412,4,3,74.2681,74.157
featured_part_07413,10,4,30.9336,30.9109
featured_part_07414,7,5,29.0309,29.0177
featured_part_07416,19,15,37.3237,37.2701
featured_part_07419,3,1,12.5698,12.5442
featured_part_07422,7,3,38.5349,38.4981
featured_part_07423,13,6,40.2312,40.139
featured_part_07424,30,22,33.4182,33.2957
featured_part_07425,8,2,78.3063,77.7872
featured_part_07426,3,1,109.9276,104.8686
featured_part_07427,23,15,58.6847,57.2262
featured_part_07428,11,9,48.814,48.6772
featured_part_07429,20,14,49.5374,49.4967
featured_part_07430,16,12,30.3251,29.6176
featured_part_07432,12,8,88.1137,87.9708
featured_part_07433,2,0,24.0442,24.0402
featured_part_07434,3,1,18.6515,18.1709
featured_part_07435,9,2,96.55,96.3649
featured_part_07437,4,2,22.7873,22.6484
featured_part_07438,12,5,29.4965,29.431
featured_part_07439,13,3,40.464,40.4158
featured_part_07440,14,10,47.897,46.7568
featured_part_07441,5,2,109.8052,109.6878
featured_part_07442,8,2,169.8958,169.6431
featured_part_07443,14,8,63.6037,63.4379
featured_part_07444,15,10,99.2494,99.1257
featured_part_07445,12,10,35.9525,35.8957
featured_part_07446,8,4,146.9895,145.6697
featured_part_07447,13,8,35.8863,35.6558
featured_part_07449,20,16,232.4815,232.3212
featured_part_07450,1,0,0.4647,0.4631
featured_part_07451,15,10,10.401,10.3777
featured_part_07452,12,10,36.353,36.2649
featured_part_07453,17,14,73.8714,71.6175
featured_part_07455,9,5,174.8763,174.465
featured_part_07456,8,4,93.5895,92.1042
featured_part_07457,8,2,35.4161,34.9617
featured_part_07458,10,6,53.6648,53.5941
featured_part_07459,12,9,18.4397,18.4156
featured_part_07461,10,6,1.6382,1.623
featured_part_07462,4,2,16.1104,16.0948
featured_part_07463,12,2,29.6191,29.5997
featured_part_07464,6,2,46.7612,46.3519
featured_part_07465,17,12,31.9806,31.9014
featured_part_07466,13,6,92.4723,92.3206
featured_part_07468,2,0,27.4189,27.3438
featured_part_07469,8,2,115.5451,112.8169
featured_part_07470,6,5,15.4094,15.0438
featured_part_07471,7,4,12.5946,12.5541
featured_part_07472,9,4,36.8241,36.7747
featured_part_07475,18,5,117.9987,117.7928
featured_part_07476,7,4,127.8249,122.8624
featured_part_07477,2,0,27.2289,27.2235
featured_part_07478,18,14,15.8338,15.7921
featured_part_07479,3,1,23.5337,23.4888
featured_part_07480,2,1,56.7109,56.6536
featured_part_07481,5,2,22.3869,22.3729
featured_part_07482,18,13,39.5716,39.5442
featured_part_07483,10,5,50.5461,49.8715
featured_part_07484,12,7,154.4334,153.2362
featured_part_07485,17,12,29.7964,29.6434
featured_part_07487,11,9,8.2464,8.1636
featured_part_07488,8,7,44.0428,43.212
featured_part_07489,5,2,15.6814,15.673
featured_part_07490,4,1,47.8114,47.8038
featured_part_07491,5,3,30.3697,30.3261
featured_part_07492,5,2,34.127,34.0875
featured_part_07494,4,3,95.5871,95.5109
featured_part_07495,13,10,38.7826,38.7072
featured_part_07496,23,17,84.4918,81.9564
featured_part_07497,10,4,48.2185,46.9359
featured_part_07499,6,5,115.167,115.0451
featured_part_07500,6,5,11.7705,11.737
featured_part_07501,9,4,40.8474,40.8189
featured_part_07502,19,12,45.125,44.6706
featured_part_07503,5,2,59.1206,59.0576
featured_part_07505,6,5,9.3131,9.2773
featured_part_07506,13,11,90.5311,86.1313
featured_part_07507,25,19,100.4711,97.0842
featured_part_07508,12,8,47.9404,47.8209
featured_part_07509,11,8,32.8269,32.7511
featured_part_07510,9,4,34.4788,34.403
featured_part_07511,6,4,81.2876,79.4432
featured_part_07512,2,1,8.8855,8.8735
featured_part_07514,6,2,15.6767,15.6687
featured_part_07515,8,6,41.9007,41.8895
featured_part_07517,4,2,30.3538,30.2394
featured_part_07519,13,10,34.3057,34.2665
featured_part_07520,4,3,21.0975,21.0718
featured_part_07521,4,2,85.1009,82.2553
featured_part_07522,14,11,21.4047,20.987
featured_part_07523,5,4,17.408,17.4008
featured_part_07524,7,5,40.9006,40.8719
featured_part_07525,8,5,121.8469,121.6884
featured_part_07526,2,1,75.3323,75.2278
featured_part_07527,10,5,84.3061,84.1846
featured_part_07528,4,3,27.9221,27.5028
featured_part_07529,6,5,89.1292,89.0673
featured_part_07530,14,9,55.185,53.5637
featured_part_07531,10,7,59.8836,59.1956
featured_part_07532,15,11,18.869,18.8289
featured_part_07533,12,3,80.6742,78.3811
featured_part_07534,9,5,27.1507,27.1371
featured_part_07535,3,2,27.256,27.2297
featured_part_07536,7,4,94.9601,94.132
featured_part_07537,12,8,85.0758,84.9059
featured_part_07538,6,5,66.9516,63.9129
featured_part_07539,1,0,6.4867,6.4663
featured_part_07540,5,4,10.8993,10.6884
featured_part_07541,6,3,290.2429,289.9771
featured_part_07542,11,4,40.2647,40.1809
featured_part_07543,9,7,11.225,11.2104
featured_part_07544,11,7,63.5393,63.5065
featured_part_07545,11,9,40.5981,40.5316
featured_part_07546,5,3,41.5992,40.9446
featured_part_07547,2,0,33.2915,33.2863
featured_part_07548,4,2,63.5465,62.4449
featured_part_07549,5,1,12.2846,12.213
featured_part_07552,14,9,107.6703,103.6262
featured_part_07553,22,8,72.6314,72.3931
featured_part_07554,9,4,65.4007,64.2265
featured_part_07555,23,18,74.5047,74.4056
featured_part_07556,9,4,63.1034,61.4772
featured_part_07557,15,11,51.8877,51.7556
featured_part_07558,3,0,17.7458,17.7436
featured_part_07559,11,7,31.4061,30.7548
featured_part_07560,36,27,60.2681,60.1566
featured_part_07561,13,9,78.3494,78.2943
featured_part_07563,13,7,45.9106,45.819
featured_part_07565,6,5,18.2639,18.2547
featured_part_07566,4,3,18.2032,17.6769
featured_part_07567,4,3,11.3076,11.287
featured_part_07568,6,5,29.7562,29.697
featured_part_07569,10,4,128.2115,126.863
featured_part_07570,28,21,236.2809,236.0207
featured_part_07571,4,1,94.2103,94.1978
featured_part_07572,7,3,44.7638,44.748
featured_part_07573,7,3,54.5995,53.6129
featured_part_07574,7,2,17.8796,17.868
featured_part_07575,1,0,19.9591,19.9584
featured_part_07576,10,7,67.3384,65.751
featured_part_07578,5,2,102.7989,98.2835
featured_part_07579,3,1,37.8214,37.427
featured_part_07580,26,17,50.4924,50.3902
featured_part_07581,15,9,68.2317,67.5489
featured_part_07582,5,3,41.5844,41.4824
featured_part_07583,10,7,74.7599,74.5735
featured_part_07584,1,0,12.2099,12.208
featured_part_07586,4,3,27.0371,26.8384
featured_part_07587,23,18,24.9924,24.9122
featured_part_07588,5,2,36.497,35.7709
featured_part_07589,23,17,35.8384,35.7363
featured_part_07590,9,7,75.508,75.317
featured_part_07591,3,2,24.5341,24.5075
featured_part_07592,7,5,150.2635,149.7727
featured_part_07594,11,5,93.6678,93.4413
featured_part_07595,14,10,130.597,128.5878
featured_part_07596,12,3,33.8721,33.3853
featured_part_07597,7,3,107.2003,107.1623
featured_part_07599,8,5,24.1058,23.918
featured_part_07600,12,3,32.7669,32.7316
featured_part_07601,15,11,154.9515,154.789
featured_part_07603,9,6,42.9927,42.9353
featured_part_07604,13,6,45.5967,45.4443
featured_part_07605,9,7,14.128,14.1058
featured_part_07606,8,5,19.522,19.4486
featured_part_07607,2,1,39.2647,39.2038
featured_part_07608,6,4,29.9359,29.9012
featured_part_07609,11,7,59.4252,59.3601
featured_part_07611,8,6,54.8282,54.7238
featured_part_07612,7,5,10.8734,10.8331
featured_part_07613,16,10,82.5684,82.3962
featured_part_07614,6,5,31.9932,31.896
featured_part_07615,5,3,20.0176,19.5132
featured_part_07616,8,5,63.2824,63.205
featured_part_07618,9,3,12.3262,12.2947
featured_part_07619,5,1,26.3492,26.3145
featured_part_07620,10,5,32.7126,32.6157
featured_part_07622,8,6,69.1236,69.056
featured_part_07623,4,2,10.8835,10.8786
featured_part_07626,14,7,107.9092,104.5873
featured_part_07627,7,6,97.7927,96.169
featured_part_07628,6,4,12.9667,12.9358
featured_part_07629,2,1,9.7967,9.2378
featured_part_07630,9,7,59.4928,59.0126
featured_part_07631,8,7,35.4683,35.4186
featured_part_07633,9,7,41.2,41.1238
featured_part_07634,5,2,67.5584,67.5485
featured_part_07635,2,0,38.722,38.6495
featured_part_07636,13,10,28.0754,27.1906
featured_part_07637,2,0,21.0134,21.0103
featured_part_07638,12,9,110.6821,110.4946
featured_part_07639,9,3,37.0894,37.0453
featured_part_07640,17,13,67.4027,65.6282
featured_part_07641,6,3,44.7272,43.9842
featured_part_07642,6,4,10.3421,10.3249
featured_part_07644,17,11,76.2964,73.4762
featured_part_07645,12,3,38.7459,37.9766
featured_part_07646,14,4,95.0265,90.3984
featured_part_07648,3,1,12.9416,12.9014
featured_part_07649,20,12,129.0256,127.2688
featured_part_07650,8,6,135.2043,130.2157
featured_part_07651,11,7,70.1717,69.7629
featured_part_07653,1,0,0.2464,0.2448
featured_part_07654,7,6,10.192,10.1655
featured_part_07657,3,1,15.2058,15.1763
featured_part_07658,7,5,39.0769,37.4821
featured_part_07659,5,2,35.5219,35.4988
featured_part_07660,5,3,35.2162,35.1377
featured_part_07661,14,5,80.4337,80.0872
featured_part_07662,13,9,77.4283,77.3124
featured_part_07663,15,10,41.8029,41.7803
featured_part_07664,5,1,47.4193,46.2814
featured_part_07665,14,9,175.0128,174.0245
featured_part_07666,3,1,19.8562,19.5552
featured_part_07668,6,4,119.8153,118.5044
featured_part_07669,1,0,3.5343,3.5339
featured_part_07670,7,3,38.9163,38.5204
featured_part_07671,19,13,34.6846,34.6106
featured_part_07672,8,6,131.6763,131.5418
featured_part_07673,13,6,40.0396,39.9604
featured_part_07674,15,9,46.9363,46.5533
featured_part_07676,8,6,9.6582,9.6368
featured_part_07677,6,1,54.8085,54.0703
featured_part_07678,4,3,12.2388,12.2323
featured_part_07679,8,2,38.5543,37.5224
featured_part_07680,9,7,19.3544,18.9267
featured_part_07681,6,5,18.1021,18.0576
featured_part_07682,8,7,46.9224,46.8522
featured_part_07684,7,2,13.4944,12.9856
featured_part_07685,11,8,73.2534,72.0761
featured_part_07686,25,16,114.2279,113.6259
featured_part_07687,14,9,53.7297,52.5786
featured_part_07688,16,12,40.5192,39.9209
featured_part_07689,12,4,65.8617,65.6979
featured_part_07690,4,2,19.4482,19.4426
featured_part_07691,13,7,50.9782,50.7931
featured_part_07692,4,1,102.6019,102.5524
featured_part_07693,15,10,8.7095,8.666
featured_part_07694,10,3,144.8501,144.7201
featured_part_07695,12,7,60.0541,59.9924
featured_part_07696,3,1,69.8936,69.8248
featured_part_07697,3,1,13.7312,13.5195
featured_part_07699,7,4,57.9469,57.3135
featured_part_07700,8,6,21.8132,21.7261
featured_part_07702,4,3,65.0361,64.9726
featured_part_07703,18,12,221.5206,221.3332
featured_part_07704,5,4,26.2045,26.1488
featured_part_07705,6,3,46.6364,45.2263
featured_part_07707,4,1,97.8418,97.7232
featured_part_07709,6,5,19.2722,19.0358
featured_part_07710,5,1,44.6402,44.5346
featured_part_07711,9,2,61.074,61.04
featured_part_07712,11,5,46.2909,45.1611
featured_part_07713,5,2,48.9975,48.9704
featured_part_07714,16,4,68.2013,68.059
featured_part_07715,1,0,9.2714,9.2702
featured_part_07716,11,8,46.0635,44.0296
featured_part_07718,8,5,87.6499,87.5164
featured_part_07719,11,7,79.6238,79.5607
featured_part_07720,5,3,26.1218,26.0668
featured_part_07721,15,5,246.3938,245.444
featured_part_07722,6,5,75.6296,75.4873
featured_part_07723,8,6,40.2903,39.9688
featured_part_07724,10,6,14.7199,14.6836
featured_part_07725,7,1,35.3665,34.9202
featured_part_07726,6,3,32.8657,32.6156
featured_part_07727,12,9,96.7579,95.8915
featured_part_07728,2,1,34.5899,34.56
featured_part_07729,13,8,47.2317,46.6023
featured_part_07730,20,15,52.3991,52.0328
featured_part_07731,6,2,35.7349,35.3327
featured_part_07732,9,7,24.8277,24.768
featured_part_07733,7,3,40.5913,40.5823
featured_part_07734,16,5,71.8371,70.4326
featured_part_07735,13,7,174.7097,172.2096
featured_part_07736,12,8,10.4574,10.1019
featured_part_07737,7,4,0.9032,0.8926
featured_part_07738,11,8,181.8882,181.5962
featured_part_07739,9,5,62.8325,62.816
featured_part_07740,7,4,46.0444,44.9538
featured_part_07741,23,15,94.5897,94.3793
featured_part_07742,5,3,29.0385,29.0025
featured_part_07743,9,5,91.362,91.2852
featured_part_07744,4,3,0.9291,0.9229
featured_part_07746,10,5,40.6727,40.5794
featured_part_07747,6,1,16.02,16.0113
featured_part_07748,16,10,68.8754,68.7692
featured_part_07749,13,10,21.0532,21.0125
featured_part_07750,17,11,29.5887,29.5374
featured_part_07752,5,2,51.8625,51.2363
featured_part_07753,15,10,199.1862,199.0821
featured_part_07754,8,3,36.2599,35.8759
featured_part_07755,5,3,26.499,26.052
featured_part_07756,8,6,44.9934,44.4098
featured_part_07757,10,6,87.853,87.644
featured_part_07758,13,9,71.5816,69.9621
featured_part_07759,5,4,13.3505,13.3299
featured_part_07760,13,11,35.5351,35.4492
featured_part_07761,21,15,76.3074,73.0468
featured_part_07762,15,10,25.0605,25.0237
featured_part_07763,11,4,122.8948,122.7233
featured_part_07764,18,11,36.4486,36.3358
featured_part_07765,6,5,107.7059,102.9709
featured_part_07766,8,5,26.7779,26.3361
featured_part_07767,4,3,50.4401,49.5291
featured_part_07768,9,8,125.7553,125.3998
featured_part_07769,4,2,27.309,27.3022
featured_part_07770,4,1,71.3044,68.8918
featured_part_07771,5,2,32.8693,32.8399
featured_part_07772,5,2,35.4253,34.7038
featured_part_07773,4,3,29.4704,29.1239
featured_part_07774,4,3,21.0032,20.9619
featured_part_07775,5,2,32.5395,32.4417
featured_part_07776,5,4,1.5211,1.5129
featured_part_07778,7,4,99.5364,98.8489
featured_part_07780,19,13,72.898,72.7842
featured_part_07782,3,1,32.1972,31.1567
featured_part_07784,13,10,60.7137,60.5121
featured_part_07785,7,1,17.704,17.6334
featured_part_07786,8,3,35.5976,34.5867
featured_part_07787,4,2,20.5352,20.5298
featured_part_07788,16,12,74.5506,74.4344
featured_part_07790,8,5,43.2775,42.6185
featured_part_07791,13,3,111.2493,110.9929
featured_part_07792,7,4,24.4417,24.4081
featured_part_07793,9,7,23.4417,22.8067
featured_part_07795,20,16,7.6948,7.6605
featured_part_07796,11,7,104.9452,103.1118
featured_part_07797,8,4,13.1982,13.1689
featured_part_07798,1,0,4.6545,4.6543
featured_part_07799,14,4,125.947,125.7827
featured_part_07801,15,7,64.0501,63.8133
featured_part_07802,13,8,60.2177,60.1638
featured_part_07803,10,7,27.6618,27.6368
featured_part_07804,9,6,72.1603,70.5057
featured_part_07806,12,9,59.4182,57.6911
featured_part_07807,8,4,64.0511,63.9941
featured_part_07808,5,1,149.0591,148.9865
featured_part_07809,9,5,36.6868,36.5709
featured_part_07810,12,7,82.8416,82.5369
featured_part_07811,13,10,49.3243,49.3021
featured_part_07812,7,1,52.3532,52.3254
featured_part_07813,9,2,27.2889,27.2739
featured_part_07815,5,1,12.5392,12.5031
featured_part_07816,2,1,8.9096,8.9035
featured_part_07817,6,4,62.9816,62.9725
featured_part_07819,8,6,50.0884,49.9969
featured_part_07820,7,5,33.3348,32.8138
featured_part_07821,4,3,42.0386,41.9573
featured_part_07822,12,10,31.2629,31.2239
featured_part_07823,6,4,21.4047,21.1912
featured_part_07824,14,9,133.453,133.1743
featured_part_07825,3,2,41.1188,39.462
featured_part_07826,14,10,44.9508,44.9165
featured_part_07828,10,7,42.5557,42.5141
featured_part_07829,21,15,174.9571,169.4405
featured_part_07830,5,4,7.3603,7.33
featured_part_07831,9,7,46.6965,46.0781
featured_part_07832,24,20,98.4134,98.238
featured_part_07834,5,2,150.5252,144.5999
featured_part_07835,10,5,38.6657,38.65
featured_part_07836,2,0,33.874,33.8024
featured_part_07837,4,2,38.7049,38.41
featured_part_07838,11,4,115.52,111.7047
featured_part_07839,8,7,123.0383,117.4678
featured_part_07840,13,5,172.9286,172.7132
featured_part_07842,7,4,18.8868,18.7427
featured_part_07844,13,2,64.1868,64.165
featured_part_07845,2,1,50.028,49.9834
featured_part_07847,17,13,40.5125,40.4845
featured_part_07848,5,2,53.6322,53.6215
featured_part_07849,19,15,228.5955,228.2804
featured_part_07850,14,8,50.847,49.0447
featured_part_07851,5,3,11.7408,11.6643
featured_part_07852,9,2,24.8419,24.7927
featured_part_07853,14,9,60.5784,59.9772
featured_part_07854,17,13,179.1353,178.709
featured_part_07855,7,4,51.6049,51.5703
featured_part_07856,6,5,14.4629,14.4401
featured_part_07857,6,5,29.9074,29.8515
featured_part_07858,6,2,20.5782,20.5517
featured_part_07859,11,8,49.2832,48.3594
featured_part_07860,20,15,40.7363,40.515
featured_part_07861,6,5,409.7149,407.5573
featured_part_07862,15,9,38.2775,38.1788
featured_part_07864,8,6,27.871,27.4516
featured_part_07866,12,8,37.1809,37.1618
featured_part_07867,7,6,20.578,20.5391
featured_part_07868,11,5,105.9506,104.6502
featured_part_07869,12,4,115.2438,114.7333
featured_part_07871,4,1,7.35,7.3303
featured_part_07872,6,3,28.2405,28.2324
featured_part_07873,1,0,67.1592,67.1076
featured_part_07874,10,7,68.6613,67.7905
featured_part_07875,8,6,20.0451,20.0039
featured_part_07876,13,10,73.161,73.0788
featured_part_07877,17,5,42.2425,42.1608
featured_part_07878,9,5,30.0668,29.8051
featured_part_07879,16,5,21.1071,20.2478
featured_part_07880,12,9,34.4053,34.3835
featured_part_07881,10,7,38.9238,37.439
featured_part_07882,10,7,50.4213,50.3399
featured_part_07883,7,2,46.6513,46.3353
featured_part_07884,4,3,16.9447,16.7106
featured_part_07885,4,3,28.1137,28.0679
featured_part_07886,10,8,41.3702,41.2967
featured_part_07887,17,14,166.5192,160.8342
featured_part_07888,3,1,20.1671,20.1386
featured_part_07889,9,3,58.1584,57.6206
featured_part_07890,4,2,20.5768,20.5195
featured_part_07891,9,6,31.8764,31.8396
featured_part_07892,4,2,45.3381,44.0251
featured_part_07893,14,9,145.5602,145.272
featured_part_07894,9,7,9.4503,9.0841
featured_part_07895,11,9,130.0723,125.3536
featured_part_07896,3,1,38.094,36.5565
featured_part_07897,5,2,43.0132,41.9015
featured_part_07898,17,13,63.3737,63.3328
featured_part_07900,5,2,29.4392,29.3963
featured_part_07901,13,10,7.1207,7.0914
featured_part_07904,10,7,85.2503,81.7273
featured_part_07905,13,10,57.3844,56.6873
featured_part_07906,13,5,106.8821,105.0238
featured_part_07907,11,8,144.9123,144.639
featured_part_07908,9,4,51.591,51.5785
featured_part_07909,15,11,17.7402,17.6405
featured_part_07910,12,10,38.2832,38.2128
featured_part_07911,10,4,107.0555,106.7792
featured_part_07913,12,3,165.6179,165.4168
featured_part_07914,21,12,42.9983,42.9068
featured_part_07915,20,13,121.0636,120.8491
featured_part_07916,6,5,35.8772,35.6952
featured_part_07917,12,9,36.1683,36.1286
featured_part_07918,6,1,56.8138,56.7457
